,DeepLearningModel,CompressionMethod,ReferenceFilePath,DecompressedFilePath,CompressedFilePath,FileSizeOriginal,FileSizeCompressed,Metrics,uqi,vifp,vsi,piqe,niqe,brisque
192,residual_gru-0,residual_gru-0,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/leaves_iso_200.tfci,3145745,12436,"{'uqi': 0.8609470477829136, 'vifp': 0.17413694959701861, 'vsi': 0.9656579494476318, 'piqe': 31.364331482842072, 'niqe': 12.500199532261345, 'brisque': 44.1552734375}",0.8609470477829136,0.17413694959701861,0.9656579494476318,31.364331482842072,12.500199532261345,44.1552734375
193,residual_gru-0,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEGXR/leaves_iso_200.jxr,3145745,65162,"{'uqi': 0.9268100636415341, 'vifp': 0.39754297995969545, 'vsi': 0.995197057723999, 'piqe': 36.49668601412456, 'niqe': 14.715382003016384, 'brisque': 54.82806396484375}",0.9268100636415341,0.39754297995969545,0.995197057723999,36.49668601412456,14.715382003016384,54.82806396484375
194,residual_gru-0,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG/leaves_iso_200.jpeg,3145745,22963,"{'uqi': 0.8009088052503658, 'vifp': 0.15425067585248128, 'vsi': 0.9569981098175049, 'piqe': 54.26516257742763, 'niqe': 16.020083472682998, 'brisque': 84.7911376953125}",0.8009088052503658,0.15425067585248128,0.9569981098175049,54.26516257742763,16.020083472682998,84.7911376953125
195,residual_gru-0,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG2K/leaves_iso_200.j2k,3145745,12308,"{'uqi': 0.8755132896556681, 'vifp': 0.21637084970330353, 'vsi': 0.9792161583900452, 'piqe': 63.61418278355448, 'niqe': 19.165906993338677, 'brisque': 80.732421875}",0.8755132896556681,0.21637084970330353,0.9792161583900452,63.61418278355448,19.165906993338677,80.732421875
196,residual_gru-5,residual_gru-5,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/leaves_iso_200.tfci,3145745,94311,"{'uqi': 0.9519222264265846, 'vifp': 0.5224386952099612, 'vsi': 0.9983866214752197, 'piqe': 29.657620414132868, 'niqe': 13.571865246547473, 'brisque': 28.97613525390625}",0.9519222264265846,0.5224386952099612,0.9983866214752197,29.657620414132868,13.571865246547473,28.97613525390625
197,residual_gru-5,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEGXR/leaves_iso_200.jxr,3145745,92836,"{'uqi': 0.9380751352646746, 'vifp': 0.4673953370678258, 'vsi': 0.9972976446151733, 'piqe': 33.98815908569099, 'niqe': 14.12402185738503, 'brisque': 48.906005859375}",0.9380751352646746,0.4673953370678258,0.9972976446151733,33.98815908569099,14.12402185738503,48.906005859375
198,residual_gru-5,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEG/leaves_iso_200.jpeg,3145745,94095,"{'uqi': 0.9280325532424655, 'vifp': 0.5037100399098806, 'vsi': 0.9988300800323486, 'piqe': 34.84573437271013, 'niqe': 15.337464324283143, 'brisque': 40.74951171875}",0.9280325532424655,0.5037100399098806,0.9988300800323486,34.84573437271013,15.337464324283143,40.74951171875
199,residual_gru-5,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEG2K/leaves_iso_200.j2k,3145745,94299,"{'uqi': 0.9497587205606136, 'vifp': 0.53910115759959, 'vsi': 0.9986034631729126, 'piqe': 49.93128565188723, 'niqe': 12.363456391951962, 'brisque': 54.538330078125}",0.9497587205606136,0.53910115759959,0.9986034631729126,49.93128565188723,12.363456391951962,54.538330078125
200,residual_gru-8,residual_gru-8,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/leaves_iso_200.tfci,3145745,143477,"{'uqi': 0.9632986628424992, 'vifp': 0.600096601880593, 'vsi': 0.9991086721420288, 'piqe': 32.27916500966341, 'niqe': 12.665381323136568, 'brisque': 28.3951416015625}",0.9632986628424992,0.600096601880593,0.9991086721420288,32.27916500966341,12.665381323136568,28.3951416015625
201,residual_gru-8,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/JPEGXR/leaves_iso_200.jxr,3145745,139112,"{'uqi': 0.9502819233266736, 'vifp': 0.5541961304853116, 'vsi': 0.9987711310386658, 'piqe': 34.12397475743525, 'niqe': 13.435616241744338, 'brisque': 41.68731689453125}",0.9502819233266736,0.5541961304853116,0.9987711310386658,34.12397475743525,13.435616241744338,41.68731689453125
202,residual_gru-8,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/JPEG/leaves_iso_200.jpeg,3145745,142081,"{'uqi': 0.9428698667142624, 'vifp': 0.5782723145785874, 'vsi': 0.9994667172431946, 'piqe': 30.099064994001584, 'niqe': 13.669560102053707, 'brisque': 34.1170654296875}",0.9428698667142624,0.5782723145785874,0.9994667172431946,30.099064994001584,13.669560102053707,34.1170654296875
203,residual_gru-8,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-8/compressed/JPEG2K/leaves_iso_200.j2k,3145745,143320,"{'uqi': 0.957594704778573, 'vifp': 0.614833348827744, 'vsi': 0.9991832375526428, 'piqe': 45.08866329161446, 'niqe': 12.201721681310035, 'brisque': 50.6636962890625}",0.957594704778573,0.614833348827744,0.9991832375526428,45.08866329161446,12.201721681310035,50.6636962890625
204,residual_gru-10,residual_gru-10,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/leaves_iso_200.tfci,3145745,176256,"{'uqi': 0.9664716542776971, 'vifp': 0.631387129334024, 'vsi': 0.9994354844093323, 'piqe': 33.41611721192251, 'niqe': 12.444175486046, 'brisque': 29.03863525390625}",0.9664716542776971,0.631387129334024,0.9994354844093323,33.41611721192251,12.444175486046,29.03863525390625
205,residual_gru-10,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/JPEGXR/leaves_iso_200.jxr,3145745,175781,"{'uqi': 0.9560844466037094, 'vifp': 0.6021946609297015, 'vsi': 0.9991990327835083, 'piqe': 33.722505154292406, 'niqe': 13.168422448033619, 'brisque': 38.8095703125}",0.9560844466037094,0.6021946609297015,0.9991990327835083,33.722505154292406,13.168422448033619,38.8095703125
206,residual_gru-10,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/JPEG/leaves_iso_200.jpeg,3145745,173174,"{'uqi': 0.9482031649270878, 'vifp': 0.6113006729246518, 'vsi': 0.9996258616447449, 'piqe': 27.031253668826295, 'niqe': 12.573149338053893, 'brisque': 33.59893798828125}",0.9482031649270878,0.6113006729246518,0.9996258616447449,27.031253668826295,12.573149338053893,33.59893798828125
207,residual_gru-10,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-10/compressed/JPEG2K/leaves_iso_200.j2k,3145745,176268,"{'uqi': 0.9627268391368887, 'vifp': 0.6555752699165729, 'vsi': 0.9994971752166748, 'piqe': 40.92546190740846, 'niqe': 12.461829552292013, 'brisque': 45.8375244140625}",0.9627268391368887,0.6555752699165729,0.9994971752166748,40.92546190740846,12.461829552292013,45.8375244140625
208,residual_gru-15,residual_gru-15,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/leaves_iso_200.tfci,3145745,258195,"{'uqi': 0.9699786909186626, 'vifp': 0.6660781050356227, 'vsi': 0.9996284246444702, 'piqe': 31.605613481790552, 'niqe': 12.515945272948214, 'brisque': 31.10498046875}",0.9699786909186626,0.6660781050356227,0.9996284246444702,31.605613481790552,12.515945272948214,31.10498046875
209,residual_gru-15,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/JPEGXR/leaves_iso_200.jxr,3145745,255756,"{'uqi': 0.964813880766837, 'vifp': 0.6683470972537014, 'vsi': 0.9996063709259033, 'piqe': 34.97969928544007, 'niqe': 12.880962081781366, 'brisque': 36.5535888671875}",0.964813880766837,0.6683470972537014,0.9996063709259033,34.97969928544007,12.880962081781366,36.5535888671875
210,residual_gru-15,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/JPEG/leaves_iso_200.jpeg,3145745,248631,"{'uqi': 0.9565858916251332, 'vifp': 0.6652016461741531, 'vsi': 0.9997937679290771, 'piqe': 27.839475344026397, 'niqe': 11.555943033132403, 'brisque': 32.49700927734375}",0.9565858916251332,0.6652016461741531,0.9997937679290771,27.839475344026397,11.555943033132403,32.49700927734375
211,residual_gru-15,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-15/compressed/JPEG2K/leaves_iso_200.j2k,3145745,258202,"{'uqi': 0.9683369759651642, 'vifp': 0.7222296884535738, 'vsi': 0.9996452927589417, 'piqe': 37.743338891547126, 'niqe': 12.974631423764112, 'brisque': 42.46746826171875}",0.9683369759651642,0.7222296884535738,0.9996452927589417,37.743338891547126,12.974631423764112,42.46746826171875
212,b2018-gdn-128-1,b2018-gdn-128-1,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/leaves_iso_200.tfci,3145745,19264,"{'uqi': 0.9107560092764401, 'vifp': 0.3016471558771152, 'vsi': 0.9863829612731934, 'piqe': 48.72023827480961, 'niqe': 13.579150813147344, 'brisque': 35.370361328125}",0.9107560092764401,0.3016471558771152,0.9863829612731934,48.72023827480961,13.579150813147344,35.370361328125
213,b2018-gdn-128-1,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/JPEGXR/leaves_iso_200.jxr,3145745,65162,"{'uqi': 0.9268100636415341, 'vifp': 0.39754297995969545, 'vsi': 0.995197057723999, 'piqe': 36.49668601412456, 'niqe': 14.715382003016384, 'brisque': 54.82806396484375}",0.9268100636415341,0.39754297995969545,0.995197057723999,36.49668601412456,14.715382003016384,54.82806396484375
214,b2018-gdn-128-1,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/JPEG/leaves_iso_200.jpeg,3145745,22963,"{'uqi': 0.8009088052503658, 'vifp': 0.15425067585248128, 'vsi': 0.9569981098175049, 'piqe': 54.26516257742763, 'niqe': 16.020083472682998, 'brisque': 84.7911376953125}",0.8009088052503658,0.15425067585248128,0.9569981098175049,54.26516257742763,16.020083472682998,84.7911376953125
215,b2018-gdn-128-1,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-1/compressed/JPEG2K/leaves_iso_200.j2k,3145745,19119,"{'uqi': 0.8931944933172206, 'vifp': 0.27439549878792174, 'vsi': 0.9870902895927429, 'piqe': 61.11697597108879, 'niqe': 18.46141156296591, 'brisque': 75.92779541015625}",0.8931944933172206,0.27439549878792174,0.9870902895927429,61.11697597108879,18.46141156296591,75.92779541015625
216,b2018-gdn-128-2,b2018-gdn-128-2,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/leaves_iso_200.tfci,3145745,42534,"{'uqi': 0.9338500747491056, 'vifp': 0.4278014306298772, 'vsi': 0.9952162504196167, 'piqe': 52.214980153442404, 'niqe': 14.140386340998807, 'brisque': 34.51544189453125}",0.9338500747491056,0.4278014306298772,0.9952162504196167,52.214980153442404,14.140386340998807,34.51544189453125
217,b2018-gdn-128-2,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/JPEGXR/leaves_iso_200.jxr,3145745,65162,"{'uqi': 0.9268100636415341, 'vifp': 0.39754297995969545, 'vsi': 0.995197057723999, 'piqe': 36.49668601412456, 'niqe': 14.715382003016384, 'brisque': 54.82806396484375}",0.9268100636415341,0.39754297995969545,0.995197057723999,36.49668601412456,14.715382003016384,54.82806396484375
218,b2018-gdn-128-2,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/JPEG/leaves_iso_200.jpeg,3145745,42219,"{'uqi': 0.8750318423553537, 'vifp': 0.32413777409126104, 'vsi': 0.9924303889274597, 'piqe': 45.886255794392845, 'niqe': 15.400947167171411, 'brisque': 67.9989013671875}",0.8750318423553537,0.32413777409126104,0.9924303889274597,45.886255794392845,15.400947167171411,67.9989013671875
219,b2018-gdn-128-2,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-2/compressed/JPEG2K/leaves_iso_200.j2k,3145745,42386,"{'uqi': 0.9259778875975361, 'vifp': 0.39842919282573813, 'vsi': 0.9956018328666687, 'piqe': 56.847083924584766, 'niqe': 15.205545975119591, 'brisque': 65.40032958984375}",0.9259778875975361,0.39842919282573813,0.9956018328666687,56.847083924584766,15.205545975119591,65.40032958984375
220,b2018-gdn-128-4,b2018-gdn-128-4,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/leaves_iso_200.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/leaves_iso_200.tfci,3145745,153769,"{'uqi': 0.9672445155564052, 'vifp': 0.6642705218522202, 'vsi': 0.9995487332344055, 'piqe': 37.78621795476696, 'niqe': 13.511559844013465, 'brisque': 36.9468994140625}",0.9672445155564052,0.6642705218522202,0.9995487332344055,37.78621795476696,13.511559844013465,36.9468994140625
221,b2018-gdn-128-4,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/JPEGXR/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/JPEGXR/leaves_iso_200.jxr,3145745,151267,"{'uqi': 0.9523522984590281, 'vifp': 0.5719319978239557, 'vsi': 0.9989417195320129, 'piqe': 34.08975577527564, 'niqe': 13.620979205264415, 'brisque': 40.26031494140625}",0.9523522984590281,0.5719319978239557,0.9989417195320129,34.08975577527564,13.620979205264415,40.26031494140625
222,b2018-gdn-128-4,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/JPEG/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/JPEG/leaves_iso_200.jpeg,3145745,152407,"{'uqi': 0.9447237067872786, 'vifp': 0.5903798080399855, 'vsi': 0.9995299577713013, 'piqe': 30.480897009053287, 'niqe': 13.404810332693243, 'brisque': 33.809814453125}",0.9447237067872786,0.5903798080399855,0.9995299577713013,30.480897009053287,13.404810332693243,33.809814453125
223,b2018-gdn-128-4,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/leaves_iso_200.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/decompressed/JPEG2K/leaves_iso_200.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/b2018-gdn-128-4/compressed/JPEG2K/leaves_iso_200.j2k,3145745,153700,"{'uqi': 0.9592447110113215, 'vifp': 0.6283351133650191, 'vsi': 0.9992209076881409, 'piqe': 43.600775759978674, 'niqe': 12.173866922939546, 'brisque': 48.97296142578125}",0.9592447110113215,0.6283351133650191,0.9992209076881409,43.600775759978674,12.173866922939546,48.97296142578125
224,residual_gru-0,residual_gru-0,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/spider_web.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/spider_web.tfci,3145745,6221,"{'uqi': 0.9929050577186237, 'vifp': 0.24499670998032688, 'vsi': 0.9862691760063171, 'piqe': 19.460735818774033, 'niqe': 11.643267261278357, 'brisque': 23.78765869140625}",0.9929050577186237,0.24499670998032688,0.9862691760063171,19.460735818774033,11.643267261278357,23.78765869140625
225,residual_gru-0,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEGXR/spider_web.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEGXR/spider_web.jxr,3145745,7874,"{'uqi': 0.999395355237004, 'vifp': 0.34804539684071245, 'vsi': 0.9979405999183655, 'piqe': 53.10924492882444, 'niqe': 11.492866033041386, 'brisque': 61.870574951171875}",0.999395355237004,0.34804539684071245,0.9979405999183655,53.10924492882444,11.492866033041386,61.870574951171875
226,residual_gru-0,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG/spider_web.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG/spider_web.jpeg,3145745,17586,"{'uqi': 0.9869446893043162, 'vifp': 0.12109498659147806, 'vsi': 0.9629366397857666, 'piqe': 64.04573269204302, 'niqe': 22.806030112616195, 'brisque': 109.696533203125}",0.9869446893043162,0.12109498659147806,0.9629366397857666,64.04573269204302,22.806030112616195,109.696533203125
227,residual_gru-0,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/decompressed/JPEG2K/spider_web.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-0/compressed/JPEG2K/spider_web.j2k,3145745,6218,"{'uqi': 0.9993269386271951, 'vifp': 0.4133308815826544, 'vsi': 0.9982311725616455, 'piqe': 64.27840782451634, 'niqe': 15.886495201705202, 'brisque': 86.138427734375}",0.9993269386271951,0.4133308815826544,0.9982311725616455,64.27840782451634,15.886495201705202,86.138427734375
228,residual_gru-5,residual_gru-5,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/spider_web.png,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/spider_web.tfci,3145745,83145,"{'uqi': 0.9995314394671211, 'vifp': 0.4765573267198209, 'vsi': 0.9992325305938721, 'piqe': 4.466267541058711, 'niqe': 9.505111795017417, 'brisque': 32.44390869140625}",0.9995314394671211,0.4765573267198209,0.9992325305938721,4.466267541058711,9.505111795017417,32.44390869140625
229,residual_gru-5,JPEGXR,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEGXR/spider_web.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEGXR/spider_web.jxr,3145745,79396,"{'uqi': 0.9998646421588586, 'vifp': 0.6444674988645454, 'vsi': 0.9998406171798706, 'piqe': 57.41912229633031, 'niqe': 15.154363882245764, 'brisque': 55.85675048828125}",0.9998646421588586,0.6444674988645454,0.9998406171798706,57.41912229633031,15.154363882245764,55.85675048828125
230,residual_gru-5,JPEG,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEG/spider_web.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEG/spider_web.jpeg,3145745,81641,"{'uqi': 0.9997898631090217, 'vifp': 0.6388105369612189, 'vsi': 0.999839723110199, 'piqe': 32.444843915136076, 'niqe': 16.908153748204022, 'brisque': 41.29998779296875}",0.9997898631090217,0.6388105369612189,0.999839723110199,32.444843915136076,16.908153748204022,41.29998779296875
231,residual_gru-5,JPEG2K,/home/simon/rep/deep_learning_compression/datasets/ImageCompressionBenchmark8BitRGB/spider_web.ppm,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/decompressed/JPEG2K/spider_web.decompress,tmp/compressed_datasets/ImageCompressionBenchmark8BitRGB/residual_gru-5/compressed/JPEG2K/spider_web.j2k,3145745,83149,"{'uqi': 0.9998407356412763, 'vifp': 0.6853378725275682, 'vsi': 0.9997594952583313, 'piqe': 36.089605264462215, 'niqe': 22.77385092841392, 'brisque': 47.914794921875}",0.9998407356412763,0.6853378725275682,0.9997594952583313,36.089605264462215,22.77385092841392,47.914794921875
